# x y u(x,y) v(x,y)
1.2 0.38 0.051085 -2.2687e-05
1.2 0.39 0.0471873 -2.08724e-05
1.2 0.4 0.0431893 -1.90377e-05
1.2 0.41 0.0390911 -1.71848e-05
1.2 0.42 0.0348927 -1.53156e-05
1.2 0.43 0.0305941 -1.34319e-05
1.2 0.44 0.0261952 -1.15356e-05
1.2 0.45 0.0216962 -9.62863e-06
1.2 0.46 0.017097 -7.71285e-06
1.2 0.47 0.0123975 -5.79018e-06
1.2 0.48 0.00759783 -3.86254e-06
1.2 0.49 0.00269795 -1.93184e-06

1.21 -0.5 0.00226707 -0
1.21 -0.49 0.00716737 -1.98571e-06
1.21 -0.48 0.0119679 -3.96868e-06
1.21 -0.47 0.0166686 -5.94697e-06
1.21 -0.46 0.0212696 -7.91866e-06
1.21 -0.45 0.0257707 -9.8818e-06
1.21 -0.44 0.0301721 -1.18345e-05
1.21 -0.43 0.0344736 -1.37748e-05
1.21 -0.42 0.0386754 -1.57009e-05
1.21 -0.41 0.0427774 -1.76108e-05
1.21 -0.4 0.0467795 -1.95027e-05
1.21 -0.39 0.0506819 -2.13748e-05
1.21 -0.38 0.0544845 -2.32252e-05
1.21 -0.37 0.0581872 -2.50521e-05
1.21 -0.36 0.0617902 -2.68538e-05
1.21 -0.35 0.0652933 -2.86284e-05
1.21 -0.34 0.0686966 -3.03742e-05
1.21 -0.33 0.0720001 -3.20897e-05
1.21 -0.32 0.0752038 -3.37729e-05
1.21 -0.31 0.0783077 -3.54224e-05
1.21 -0.3 0.0813117 -3.70366e-05
1.21 -0.29 0.0842159 -3.86138e-05
1.21 -0.28 0.0870203 -4.01524e-05
1.21 -0.27 0.0897248 -4.16511e-05
1.21 -0.26 0.0923295 -4.31084e-05
1.21 -0.25 0.0948343 -4.45228e-05
1.21 -0.24 0.0972393 -4.58929e-05
1.21 -0.23 0.0995444 -4.72174e-05
1.21 -0.22 0.10175 -4.84951e-05
1.21 -0.21 0.103855 -4.97247e-05
1.21 -0.2 0.10586 -5.09049e-05
1.21 -0.19 0.107766 -5.20347e-05
1.21 -0.18 0.109572 -5.31129e-05
1.21 -0.17 0.111278 -5.41385e-05
1.21 -0.16 0.112884 -5.51104e-05
1.21 -0.15 0.11439 -5.60279e-05
1.21 -0.14 0.115796 -5.68898e-05
1.21 -0.13 0.117102 -5.76955e-05
1.21 -0.12 0.118308 -5.84441e-05
1.21 -0.11 0.119415 -5.91349e-05
1.21 -0.1 0.120421 -5.97672e-05
1.21 -0.09 0.121328 -6.03404e-05
1.21 -0.08 0.122134 -6.0854e-05
1.21 -0.07 0.122841 -6.13075e-05
1.21 -0.06 0.123447 -6.17004e-05
1.21 -0.05 0.123954 -6.20323e-05
1.21 -0.04 0.124361 -6.2303e-05
1.21 -0.03 0.124667 -6.25121e-05
1.21 -0.02 0.124874 -6.26595e-05
1.21 -0.01 0.124981 -6.27451e-05
1.21 0 0.124988 -6.27687e-05
1.21 0.01 0.124894 -6.27304e-05
1.21 0.02 0.124701 -6.26302e-05
1.21 0.03 0.124408 -6.24682e-05
1.21 0.04 0.124015 -6.22445e-05
1.21 0.05 0.123521 -6.19595e-05
1.21 0.06 0.122928 -6.16133e-05
1.21 0.07 0.122234 -6.12064e-05
1.21 0.08 0.121441 -6.07392e-05
1.21 0.09 0.120547 -6.02121e-05
1.21 0.1 0.119554 -5.96256e-05
1.21 0.11 0.11846 -5.89805e-05
1.21 0.12 0.117266 -5.82772e-05
1.21 0.13 0.115972 -5.75165e-05
1.21 0.14 0.114578 -5.66992e-05
1.21 0.15 0.113084 -5.58261e-05
1.21 0.16 0.11149 -5.4898e-05
1.21 0.17 0.109796 -5.39159e-05
1.21 0.18 0.108002 -5.28808e-05
1.21 0.19 0.106107 -5.17938e-05
1.21 0.2 0.104113 -5.06558e-05
1.21 0.21 0.102018 -4.94681e-05
1.21 0.22 0.099823 -4.82317e-05
1.21 0.23 0.097528 -4.69481e-05
1.21 0.24 0.0951329 -4.56184e-05
1.21 0.25 0.0926376 -4.4244e-05
1.21 0.26 0.0900421 -4.28262e-05
1.21 0.27 0.0873465 -4.13665e-05
1.21 0.28 0.0845508 -3.98663e-05
1.21 0.29 0.0816548 -3.83272e-05
1.21 0.3 0.0786587 -3.67506e-05
1.21 0.31 0.0755624 -3.51382e-05
1.21 0.32 0.072366 -3.34915e-05
1.21 0.33 0.0690693 -3.18122e-05
1.21 0.34 0.0656725 -3.0102e-05
1.21 0.35 0.0621755 -2.83626e-05
1.21 0.36 0.0585782 -2.65957e-05
1.21 0.37 0.0548808 -2.48031e-05
1.21 0.38 0.0510832 -2.29865e-05
1.21 0.39 0.0471854 -2.11479e-05
1.21 0.4 0.0431874 -1.92889e-05
1.21 0.41 0.0390892 -1.74116e-05
1.21 0.42 0.0348908 -1.55177e-05
1.21 0.43 0.0305922 -1.36091e-05
1.21 0.44 0.0261933 -1.16878e-05
1.21 0.45 0.0216943 -9.75567e-06
1.21 0.46 0.017095 -7.81461e-06
1.21 0.47 0.0123956 -5.86657e-06
1.21 0.48 0.0075959 -3.91349e-06
1.21 0.49 0.00269602 -1.95732e-06

1.22 -0.5 0.00226905 -0
1.22 -0.49 0.00716936 -2.01158e-06
1.22 -0.48 0.0119699 -4.02038e-06
1.22 -0.47 0.0166706 -6.02444e-06
1.22 -0.46 0.0212715 -8.0218e-06
1.22 -0.45 0.0257727 -1.00105e-05
1.22 -0.44 0.030174 -1.19886e-05
1.22 -0.43 0.0344755 -1.39542e-05
1.22 -0.42 0.0386773 -1.59054e-05
1.22 -0.41 0.0427793 -1.78401e-05
1.22 -0.4 0.0467814 -1.97567e-05
1.22 -0.39 0.0506837 -2.16531e-05
1.22 -0.38 0.0544863 -2.35276e-05
1.22 -0.37 0.058189 -2.53783e-05
1.22 -0.36 0.0617919 -2.72034e-05
1.22 -0.35 0.0652951 -2.90011e-05
1.22 -0.34 0.0686984 -3.07696e-05
1.22 -0.33 0.0720018 -3.25074e-05
1.22 -0.32 0.0752055 -3.42125e-05
1.22 -0.31 0.0783093 -3.58835e-05
1.22 -0.3 0.0813133 -3.75186e-05
1.22 -0.29 0.0842175 -3.91163e-05
1.22 -0.28 0.0870218 -4.06749e-05
1.22 -0.27 0.0897263 -4.21931e-05
1.22 -0.26 0.0923309 -4.36693e-05
1.22 -0.25 0.0948357 -4.5102e-05
1.22 -0.24 0.0972406 -4.649e-05
1.22 -0.23 0.0995457 -4.78317e-05
1.22 -0.22 0.101751 -4.9126e-05
1.22 -0.21 0.103856 -5.03715e-05
1.22 -0.2 0.105862 -5.1567e-05
1.22 -0.19 0.107767 -5.27114e-05
1.22 -0.18 0.109573 -5.38036e-05
1.22 -0.17 0.111279 -5.48425e-05
1.22 -0.16 0.112885 -5.58271e-05
1.22 -0.15 0.114391 -5.67564e-05
1.22 -0.14 0.115797 -5.76295e-05
1.22 -0.13 0.117103 -5.84456e-05
1.22 -0.12 0.118309 -5.92039e-05
1.22 -0.11 0.119415 -5.99036e-05
1.22 -0.1 0.120422 -6.05441e-05
1.22 -0.09 0.121328 -6.11247e-05
1.22 -0.08 0.122135 -6.1645e-05
1.22 -0.07 0.122841 -6.21043e-05
1.22 -0.06 0.123448 -6.25022e-05
1.22 -0.05 0.123954 -6.28384e-05
1.22 -0.04 0.124361 -6.31126e-05
1.22 -0.03 0.124668 -6.33244e-05
1.22 -0.02 0.124874 -6.34737e-05
1.22 -0.01 0.124981 -6.35603e-05
1.22 0 0.124988 -6.35842e-05
1.22 0.01 0.124894 -6.35453e-05
1.22 0.02 0.124701 -6.34437e-05
1.22 0.03 0.124408 -6.32795e-05
1.22 0.04 0.124014 -6.30529e-05
1.22 0.05 0.123521 -6.27641e-05
1.22 0.06 0.122927 -6.24134e-05
1.22 0.07 0.122234 -6.20012e-05
1.22 0.08 0.12144 -6.15279e-05
1.22 0.09 0.120547 -6.09939e-05
1.22 0.1 0.119553 -6.03997e-05
1.22 0.11 0.118459 -5.97461e-05
1.22 0.12 0.117265 -5.90337e-05
1.22 0.13 0.115972 -5.82631e-05
1.22 0.14 0.114578 -5.74351e-05
1.22 0.15 0.113083 -5.65506e-05
1.22 0.16 0.111489 -5.56105e-05
1.22 0.17 0.109795 -5.46156e-05
1.22 0.18 0.108001 -5.3567e-05
1.22 0.19 0.106106 -5.24658e-05
1.22 0.2 0.104111 -5.1313e-05
1.22 0.21 0.102017 -5.01099e-05
1.22 0.22 0.0998218 -4.88575e-05
1.22 0.23 0.0975267 -4.75571e-05
1.22 0.24 0.0951315 -4.62101e-05
1.22 0.25 0.0926362 -4.48179e-05
1.22 0.26 0.0900407 -4.33817e-05
1.22 0.27 0.087345 -4.1903e-05
1.22 0.28 0.0845492 -4.03833e-05
1.22 0.29 0.0816532 -3.88242e-05
1.22 0.3 0.0786571 -3.72272e-05
1.22 0.31 0.0755608 -3.55938e-05
1.22 0.32 0.0723643 -3.39257e-05
1.22 0.33 0.0690676 -3.22246e-05
1.22 0.34 0.0656707 -3.04922e-05
1.22 0.35 0.0621737 -2.87302e-05
1.22 0.36 0.0585764 -2.69404e-05
1.22 0.37 0.054879 -2.51245e-05
1.22 0.38 0.0510814 -2.32844e-05
1.22 0.39 0.0471836 -2.14219e-05
1.22 0.4 0.0431855 -1.95389e-05
1.22 0.41 0.0390873 -1.76372e-05
1.22 0.42 0.0348889 -1.57188e-05
1.22 0.43 0.0305902 -1.37855e-05
1.22 0.44 0.0261914 -1.18393e-05
1.22 0.45 0.0216923 -9.88207e-06
1.22 0.46 0.0170931 -7.91585e-06
1.22 0.47 0.0123936 -5.94257e-06
1.22 0.48 0.00759394 -3.96419e-06
1.22 0.49 0.00269406 -1.98267e-06

1.23 -0.5 0.00227106 -0
1.23 -0.49 0.00717136 -2.03731e-06
1.23 -0.48 0.0119719 -4.07181e-06
1.23 -0.47 0.0166726 -6.1015e-06
1.23 -0.46 0.0212735 -8.12441e-06
1.23 -0.45 0.0257746 -1.01385e-05
1.23 -0.44 0.030176 -1.2142e-05
1.23 -0.43 0.0344775 -1.41327e-05
1.23 -0.42 0.0386792 -1.61088e-05
1.23 -0.41 0.0427812 -1.80683e-05
1.23 -0.4 0.0467833 -2.00093e-05
1.23 -0.39 0.0506856 -2.193e-05
1.23 -0.38 0.0544881 -2.38284e-05
1.23 -0.37 0.0581908 -2.57027e-05
1.23 -0.36 0.0617937 -2.75511e-05
1.23 -0.35 0.0652968 -2.93718e-05
1.23 -0.34 0.0687001 -3.11629e-05
1.23 -0.33 0.0720035 -3.29228e-05
1.23 -0.32 0.0752071 -3.46498e-05
1.23 -0.31 0.0783109 -3.63421e-05
1.23 -0.3 0.0813149 -3.7998e-05
1.23 -0.29 0.084219 -3.96161e-05
1.23 -0.28 0.0870233 -4.11947e-05
1.23 -0.27 0.0897277 -4.27322e-05
1.23 -0.26 0.0923323 -4.42272e-05
1.23 -0.25 0.0948371 -4.56782e-05
1.23 -0.24 0.0972419 -4.70839e-05
1.23 -0.23 0.0995469 -4.84427e-05
1.23 -0.22 0.101752 -4.97535e-05
1.23 -0.21 0.103857 -5.10148e-05
1.23 -0.2 0.105863 -5.22256e-05
1.23 -0.19 0.107768 -5.33846e-05
1.23 -0.18 0.109574 -5.44907e-05
1.23 -0.17 0.11128 -5.55428e-05
1.23 -0.16 0.112885 -5.65399e-05
1.23 -0.15 0.114391 -5.7481e-05
1.23 -0.14 0.115797 -5.83653e-05
1.23 -0.13 0.117104 -5.91917e-05
1.23 -0.12 0.11831 -5.99597e-05
1.23 -0.11 0.119416 -6.06683e-05
1.23 -0.1 0.120422 -6.13169e-05
1.23 -0.09 0.121329 -6.19049e-05
1.23 -0.08 0.122135 -6.24317e-05
1.23 -0.07 0.122842 -6.28968e-05
1.23 -0.06 0.123448 -6.32998e-05
1.23 -0.05 0.123955 -6.36403e-05
1.23 -0.04 0.124361 -6.39178e-05
1.23 -0.03 0.124668 -6.41323e-05
1.23 -0.02 0.124874 -6.42834e-05
1.23 -0.01 0.124981 -6.43711e-05
1.23 0 0.124988 -6.43952e-05
1.23 0.01 0.124894 -6.43558e-05
1.23 0.02 0.124701 -6.42529e-05
1.23 0.03 0.124407 -6.40866e-05
1.23 0.04 0.124014 -6.3857e-05
1.23 0.05 0.12352 -6.35645e-05
1.23 0.06 0.122927 -6.32093e-05
1.23 0.07 0.122233 -6.27917e-05
1.23 0.08 0.12144 -6.23123e-05
1.23 0.09 0.120546 -6.17715e-05
1.23 0.1 0.119552 -6.11697e-05
1.23 0.11 0.118459 -6.05077e-05
1.23 0.12 0.117265 -5.97861e-05
1.23 0.13 0.115971 -5.90057e-05
1.23 0.14 0.114577 -5.81671e-05
1.23 0.15 0.113083 -5.72713e-05
1.23 0.16 0.111488 -5.63191e-05
1.23 0.17 0.109794 -5.53115e-05
1.23 0.18 0.108 -5.42496e-05
1.23 0.19 0.106105 -5.31343e-05
1.23 0.2 0.10411 -5.19668e-05
1.23 0.21 0.102015 -5.07482e-05
1.23 0.22 0.0998205 -4.94798e-05
1.23 0.23 0.0975254 -4.81629e-05
1.23 0.24 0.0951301 -4.67987e-05
1.23 0.25 0.0926347 -4.53887e-05
1.23 0.26 0.0900392 -4.39341e-05
1.23 0.27 0.0873435 -4.24366e-05
1.23 0.28 0.0845477 -4.08976e-05
1.23 0.29 0.0816516 -3.93186e-05
1.23 0.3 0.0786555 -3.77011e-05
1.23 0.31 0.0755591 -3.60469e-05
1.23 0.32 0.0723626 -3.43576e-05
1.23 0.33 0.0690659 -3.26349e-05
1.23 0.34 0.065669 -3.08804e-05
1.23 0.35 0.0621719 -2.90959e-05
1.23 0.36 0.0585746 -2.72833e-05
1.23 0.37 0.0548772 -2.54443e-05
1.23 0.38 0.0510795 -2.35808e-05
1.23 0.39 0.0471817 -2.16945e-05
1.23 0.4 0.0431836 -1.97875e-05
1.23 0.41 0.0390854 -1.78616e-05
1.23 0.42 0.0348869 -1.59188e-05
1.23 0.43 0.0305883 -1.39609e-05
1.23 0.44 0.0261894 -1.19899e-05
1.23 0.45 0.0216904 -1.00078e-05
1.23 0.46 0.0170911 -8.01655e-06
1.23 0.47 0.0123916 -6.01816e-06
1.23 0.48 0.00759196 -4.01461e-06
1.23 0.49 0.00269208 -2.00789e-06

1.24 -0.5 0.0022731 -0
1.24 -0.49 0.0071734 -2.0629e-06
1.24 -0.48 0.0119739 -4.12295e-06
1.24 -0.47 0.0166746 -6.17813e-06
1.24 -0.46 0.0212755 -8.22644e-06
1.24 -0.45 0.0257766 -1.02659e-05
1.24 -0.44 0.030178 -1.22944e-05
1.24 -0.43 0.0344795 -1.43101e-05
1.24 -0.42 0.0386812 -1.6311e-05
1.24 -0.41 0.0427831 -1.82951e-05
1.24 -0.4 0.0467852 -2.02605e-05
1.24 -0.39 0.0506875 -2.22053e-05
1.24 -0.38 0.05449 -2.41275e-05
1.24 -0.37 0.0581927 -2.60254e-05
1.24 -0.36 0.0617956 -2.78969e-05
1.24 -0.35 0.0652986 -2.97404e-05
1.24 -0.34 0.0687019 -3.15541e-05
1.24 -0.33 0.0720053 -3.3336e-05
1.24 -0.32 0.0752088 -3.50846e-05
1.24 -0.31 0.0783126 -3.67981e-05
1.24 -0.3 0.0813165 -3.84748e-05
1.24 -0.29 0.0842206 -4.01132e-05
1.24 -0.28 0.0870248 -4.17115e-05
1.24 -0.27 0.0897292 -4.32683e-05
1.24 -0.26 0.0923338 -4.47821e-05
1.24 -0.25 0.0948385 -4.62512e-05
1.24 -0.24 0.0972433 -4.76745e-05
1.24 -0.23 0.0995483 -4.90503e-05
1.24 -0.22 0.101753 -5.03775e-05
1.24 -0.21 0.103859 -5.16546e-05
1.24 -0.2 0.105864 -5.28806e-05
1.24 -0.19 0.107769 -5.40541e-05
1.24 -0.18 0.109575 -5.5174e-05
1.24 -0.17 0.111281 -5.62392e-05
1.24 -0.16 0.112886 -5.72488e-05
1.24 -0.15 0.114392 -5.82017e-05
1.24 -0.14 0.115798 -5.90969e-05
1.24 -0.13 0.117104 -5.99337e-05
1.24 -0.12 0.11831 -6.07112e-05
1.24 -0.11 0.119417 -6.14287e-05
1.24 -0.1 0.120423 -6.20854e-05
1.24 -0.09 0.121329 -6.26807e-05
1.24 -0.08 0.122136 -6.32141e-05
1.24 -0.07 0.122842 -6.3685e-05
1.24 -0.06 0.123448 -6.40929e-05
1.24 -0.05 0.123955 -6.44376e-05
1.24 -0.04 0.124361 -6.47186e-05
1.24 -0.03 0.124668 -6.49357e-05
1.24 -0.02 0.124874 -6.50887e-05
1.24 -0.01 0.124981 -6.51774e-05
1.24 0 0.124988 -6.52018e-05
1.24 0.01 0.124894 -6.51618e-05
1.24 0.02 0.124701 -6.50575e-05
1.24 0.03 0.124407 -6.48891e-05
1.24 0.04 0.124014 -6.46566e-05
1.24 0.05 0.12352 -6.43604e-05
1.24 0.06 0.122927 -6.40007e-05
1.24 0.07 0.122233 -6.35779e-05
1.24 0.08 0.121439 -6.30924e-05
1.24 0.09 0.120546 -6.25447e-05
1.24 0.1 0.119552 -6.19354e-05
1.24 0.11 0.118458 -6.1265e-05
1.24 0.12 0.117264 -6.05344e-05
1.24 0.13 0.11597 -5.97441e-05
1.24 0.14 0.114576 -5.8895e-05
1.24 0.15 0.113082 -5.79879e-05
1.24 0.16 0.111487 -5.70238e-05
1.24 0.17 0.109793 -5.60036e-05
1.24 0.18 0.107998 -5.49283e-05
1.24 0.19 0.106104 -5.3799e-05
1.24 0.2 0.104109 -5.26168e-05
1.24 0.21 0.102014 -5.1383e-05
1.24 0.22 0.0998191 -5.00987e-05
1.24 0.23 0.097524 -4.87652e-05
1.24 0.24 0.0951287 -4.7384e-05
1.24 0.25 0.0926333 -4.59562e-05
1.24 0.26 0.0900377 -4.44835e-05
1.24 0.27 0.087342 -4.29672e-05
1.24 0.28 0.0845461 -4.14089e-05
1.24 0.29 0.08165 -3.98101e-05
1.24 0.3 0.0786538 -3.81725e-05
1.24 0.31 0.0755574 -3.64975e-05
1.24 0.32 0.0723609 -3.47871e-05
1.24 0.33 0.0690641 -3.30428e-05
1.24 0.34 0.0656672 -3.12663e-05
1.24 0.35 0.0621701 -2.94596e-05
1.24 0.36 0.0585728 -2.76243e-05
1.24 0.37 0.0548753 -2.57622e-05
1.24 0.38 0.0510776 -2.38754e-05
1.24 0.39 0.0471798 -2.19656e-05
1.24 0.4 0.0431817 -2.00348e-05
1.24 0.41 0.0390834 -1.80848e-05
1.24 0.42 0.034885 -1.61176e-05
1.24 0.43 0.0305863 -1.41353e-05
1.24 0.44 0.0261875 -1.21396e-05
1.24 0.45 0.0216884 -1.01328e-05
1.24 0.46 0.0170891 -8.11667e-06
1.24 0.47 0.0123896 -6.09332e-06
1.24 0.48 0.00758996 -4.06475e-06
1.24 0.49 0.00269007 -2.03297e-06

1.25 -0.5 0.00227516 -0
1.25 -0.49 0.00717546 -2.08834e-06
1.25 -0.48 0.011976 -4.1738e-06
1.25 -0.47 0.0166767 -6.25432e-06
1.25 -0.46 0.0212776 -8.32788e-06
1.25 -0.45 0.0257787 -1.03925e-05
1.25 -0.44 0.03018 -1.2446e-05
1.25 -0.43 0.0344815 -1.44866e-05
1.25 -0.42 0.0386832 -1.65121e-05
1.25 -0.41 0.0427851 -1.85207e-05
1.25 -0.4 0.0467872 -2.05103e-05
1.25 -0.39 0.0506894 -2.2479e-05
1.25 -0.38 0.0544919 -2.44249e-05
1.25 -0.37 0.0581946 -2.63461e-05
1.25 -0.36 0.0617974 -2.82408e-05
1.25 -0.35 0.0653004 -3.0107e-05
1.25 -0.34 0.0687036 -3.19429e-05
1.25 -0.33 0.072007 -3.37468e-05
1.25 -0.32 0.0752106 -3.55169e-05
1.25 -0.31 0.0783143 -3.72515e-05
1.25 -0.3 0.0813182 -3.89489e-05
1.25 -0.29 0.0842222 -4.06074e-05
1.25 -0.28 0.0870264 -4.22254e-05
1.25 -0.27 0.0897307 -4.38013e-05
1.25 -0.26 0.0923352 -4.53337e-05
1.25 -0.25 0.0948399 -4.68209e-05
1.25 -0.24 0.0972447 -4.82616e-05
1.25 -0.23 0.0995496 -4.96544e-05
1.25 -0.22 0.101755 -5.09978e-05
1.25 -0.21 0.10386 -5.22907e-05
1.25 -0.2 0.105865 -5.35317e-05
1.25 -0.19 0.107771 -5.47196e-05
1.25 -0.18 0.109576 -5.58532e-05
1.25 -0.17 0.111282 -5.69316e-05
1.25 -0.16 0.112887 -5.79535e-05
1.25 -0.15 0.114393 -5.89181e-05
1.25 -0.14 0.115799 -5.98243e-05
1.25 -0.13 0.117105 -6.06714e-05
1.25 -0.12 0.118311 -6.14584e-05
1.25 -0.11 0.119417 -6.21846e-05
1.25 -0.1 0.120423 -6.28494e-05
1.25 -0.09 0.12133 -6.3452e-05
1.25 -0.08 0.122136 -6.39918e-05
1.25 -0.07 0.122842 -6.44685e-05
1.25 -0.06 0.123449 -6.48814e-05
1.25 -0.05 0.123955 -6.52303e-05
1.25 -0.04 0.124362 -6.55147e-05
1.25 -0.03 0.124668 -6.57344e-05
1.25 -0.02 0.124875 -6.58892e-05
1.25 -0.01 0.124981 -6.5979e-05
1.25 0 0.124988 -6.60036e-05
1.25 0.01 0.124894 -6.59631e-05
1.25 0.02 0.1247 -6.58575e-05
1.25 0.03 0.124407 -6.56869e-05
1.25 0.04 0.124013 -6.54515e-05
1.25 0.05 0.12352 -6.51516e-05
1.25 0.06 0.122926 -6.47874e-05
1.25 0.07 0.122232 -6.43593e-05
1.25 0.08 0.121439 -6.38678e-05
1.25 0.09 0.120545 -6.33134e-05
1.25 0.1 0.119551 -6.26965e-05
1.25 0.11 0.118457 -6.20179e-05
1.25 0.12 0.117263 -6.12782e-05
1.25 0.13 0.115969 -6.04782e-05
1.25 0.14 0.114575 -5.96186e-05
1.25 0.15 0.113081 -5.87003e-05
1.25 0.16 0.111486 -5.77243e-05
1.25 0.17 0.109792 -5.66915e-05
1.25 0.18 0.107997 -5.56029e-05
1.25 0.19 0.106103 -5.44597e-05
1.25 0.2 0.104108 -5.3263e-05
1.25 0.21 0.102013 -5.2014e-05
1.25 0.22 0.0998178 -5.07139e-05
1.25 0.23 0.0975226 -4.9364e-05
1.25 0.24 0.0951273 -4.79658e-05
1.25 0.25 0.0926318 -4.65205e-05
1.25 0.26 0.0900362 -4.50296e-05
1.25 0.27 0.0873404 -4.34947e-05
1.25 0.28 0.0845445 -4.19172e-05
1.25 0.29 0.0816484 -4.02988e-05
1.25 0.3 0.0786521 -3.8641e-05
1.25 0.31 0.0755557 -3.69455e-05
1.25 0.32 0.0723591 -3.5214e-05
1.25 0.33 0.0690623 -3.34482e-05
1.25 0.34 0.0656654 -3.165e-05
1.25 0.35 0.0621682 -2.9821e-05
1.25 0.36 0.0585709 -2.79632e-05
1.25 0.37 0.0548734 -2.60783e-05
1.25 0.38 0.0510757 -2.41683e-05
1.25 0.39 0.0471778 -2.22351e-05
1.25 0.4 0.0431798 -2.02805e-05
1.25 0.41 0.0390815 -1.83066e-05
1.25 0.42 0.034883 -1.63153e-05
1.25 0.43 0.0305843 -1.43086e-05
1.25 0.44 0.0261854 -1.22885e-05
1.25 0.45 0.0216864 -1.0257e-05
1.25 0.46 0.0170871 -8.2162e-06
1.25 0.47 0.0123876 -6.16804e-06
1.25 0.48 0.00758792 -4.11459e-06
1.25 0.49 0.00268804 -2.05789e-06

1.26 -0.5 0.00227725 -0
1.26 -0.49 0.00717754 -2.11363e-06
1.26 -0.48 0.011978 -4.22433e-06
1.26 -0.47 0.0166787 -6.33005e-06
1.26 -0.46 0.0212796 -8.42871e-06
1.26 -0.45 0.0257807 -1.05183e-05
1.26 -0.44 0.030182 -1.25967e-05
1.26 -0.43 0.0344835 -1.46619e-05
1.26 -0.42 0.0386852 -1.6712e-05
1.26 -0.41 0.0427871 -1.87448e-05
1.26 -0.4 0.0467891 -2.07585e-05
1.26 -0.39 0.0506914 -2.27511e-05
1.26 -0.38 0.0544938 -2.47205e-05
1.26 -0.37 0.0581965 -2.66649e-05
1.26 -0.36 0.0617993 -2.85825e-05
1.26 -0.35 0.0653023 -3.04712e-05
1.26 -0.34 0.0687054 -3.23294e-05
1.26 -0.33 0.0720088 -3.41551e-05
1.26 -0.32 0.0752123 -3.59466e-05
1.26 -0.31 0.078316 -3.77021e-05
1.26 -0.3 0.0813198 -3.942e-05
1.26 -0.29 0.0842238 -4.10985e-05
1.26 -0.28 0.087028 -4.27361e-05
1.26 -0.27 0.0897323 -4.4331e-05
1.26 -0.26 0.0923367 -4.58819e-05
1.26 -0.25 0.0948413 -4.73871e-05
1.26 -0.24 0.0972461 -4.88452e-05
1.26 -0.23 0.0995509 -5.02547e-05
1.26 -0.22 0.101756 -5.16144e-05
1.26 -0.21 0.103861 -5.29229e-05
1.26 -0.2 0.105866 -5.41788e-05
1.26 -0.19 0.107772 -5.5381e-05
1.26 -0.18 0.109577 -5.65284e-05
1.26 -0.17 0.111283 -5.76197e-05
1.26 -0.16 0.112888 -5.86539e-05
1.26 -0.15 0.114394 -5.96301e-05
1.26 -0.14 0.1158 -6.05473e-05
1.26 -0.13 0.117106 -6.14045e-05
1.26 -0.12 0.118312 -6.2201e-05
1.26 -0.11 0.119418 -6.29359e-05
1.26 -0.1 0.120424 -6.36086e-05
1.26 -0.09 0.12133 -6.42185e-05
1.26 -0.08 0.122136 -6.47648e-05
1.26 -0.07 0.122843 -6.52472e-05
1.26 -0.06 0.123449 -6.56651e-05
1.26 -0.05 0.123955 -6.60181e-05
1.26 -0.04 0.124362 -6.63059e-05
1.26 -0.03 0.124668 -6.65282e-05
1.26 -0.02 0.124875 -6.66848e-05
1.26 -0.01 0.124981 -6.67756e-05
1.26 0 0.124987 -6.68005e-05
1.26 0.01 0.124894 -6.67594e-05
1.26 0.02 0.1247 -6.66525e-05
1.26 0.03 0.124407 -6.64798e-05
1.26 0.04 0.124013 -6.62415e-05
1.26 0.05 0.123519 -6.59379e-05
1.26 0.06 0.122926 -6.55693e-05
1.26 0.07 0.122232 -6.5136e-05
1.26 0.08 0.121438 -6.46385e-05
1.26 0.09 0.120544 -6.40773e-05
1.26 0.1 0.11955 -6.3453e-05
1.26 0.11 0.118456 -6.27661e-05
1.26 0.12 0.117262 -6.20175e-05
1.26 0.13 0.115968 -6.12077e-05
1.26 0.14 0.114574 -6.03377e-05
1.26 0.15 0.11308 -5.94083e-05
1.26 0.16 0.111485 -5.84205e-05
1.26 0.17 0.109791 -5.73752e-05
1.26 0.18 0.107996 -5.62735e-05
1.26 0.19 0.106101 -5.51164e-05
1.26 0.2 0.104107 -5.39052e-05
1.26 0.21 0.102012 -5.26411e-05
1.26 0.22 0.0998165 -5.13253e-05
1.26 0.23 0.0975212 -4.99591e-05
1.26 0.24 0.0951258 -4.8544e-05
1.26 0.25 0.0926303 -4.70812e-05
1.26 0.26 0.0900347 -4.55724e-05
1.26 0.27 0.0873388 -4.40189e-05
1.26 0.28 0.0845429 -4.24224e-05
1.26 0.29 0.0816467 -4.07844e-05
1.26 0.3 0.0786504 -3.91066e-05
1.26 0.31 0.075554 -3.73906e-05
1.26 0.32 0.0723573 -3.56383e-05
1.26 0.33 0.0690605 -3.38512e-05
1.26 0.34 0.0656636 -3.20313e-05
1.26 0.35 0.0621664 -3.01803e-05
1.26 0.36 0.058569 -2.83e-05
1.26 0.37 0.0548715 -2.63924e-05
1.26 0.38 0.0510738 -2.44594e-05
1.26 0.39 0.0471759 -2.25028e-05
1.26 0.4 0.0431778 -2.05247e-05
1.26 0.41 0.0390795 -1.8527e-05
1.26 0.42 0.034881 -1.65118e-05
1.26 0.43 0.0305823 -1.44809e-05
1.26 0.44 0.0261834 -1.24365e-05
1.26 0.45 0.0216843 -1.03805e-05
1.26 0.46 0.017085 -8.31511e-06
